0,1,2,3,4
/m/03d9v8,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/025jj7,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/0337vz,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/03d1y3,/people/deceased_person/place_of_death,/m/030qb3t,1.0,1.0
/m/02g7sp,/people/ethnicity/people,/m/01vsl3_,1.0,1.0
/m/03c6vl,/people/person/profession,/m/02krf9,1.0,1.0
/m/023kzp,/people/person/places_lived./people/place_lived/location,/m/04rrd,1.0,1.0
/m/01ty7ll,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/01whg97,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/04264n,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/044pqn,/people/person/profession,/m/02jknp,1.0,1.0
/m/02p7_k,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/01xzb6,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/02v92l,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/04mvp8,/people/ethnicity/people,/m/02qy3py,1.0,1.0
/m/025t9b,/people/person/place_of_birth,/m/04lh6,1.0,1.0
/m/0523v5y,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/0250f,/people/person/profession,/m/03gjzk,1.0,1.0
/m/03rl84,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/01yk13,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/02ld6x,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/032zg9,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/01w923,/people/person/profession,/m/039v1,1.0,1.0
/m/0479b,/people/person/nationality,/m/04hqz,1.0,1.0
/m/0227vl,/people/person/nationality,/m/0345h,1.0,1.0
/m/03h_fqv,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/01xndd,/people/person/profession,/m/03gjzk,1.0,1.0
/m/0292l3,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/0391jz,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/025hzx,/people/person/profession,/m/02jknp,1.0,1.0
/m/0456xp,/people/person/places_lived./people/place_lived/location,/m/02_286,1.0,1.0
/m/02rchht,/people/person/profession,/m/03gjzk,1.0,1.0
/m/029pnn,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/02b25y,/people/person/profession,/m/04gc2,1.0,1.0
/m/028p0,/people/person/nationality,/m/03rjj,1.0,1.0
/m/03bggl,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/033tf_,/people/ethnicity/people,/m/04x1_w,1.0,1.0
/m/04yqlk,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/02qflgv,/people/person/gender,/m/02zsn,1.0,1.0
/m/02hfp_,/people/person/profession,/m/02jknp,1.0,1.0
/m/03bkbh,/people/ethnicity/people,/m/050zr4,1.0,1.0
/m/01vsps,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/03tf_h,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/059m45,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/037jz,/people/person/nationality,/m/02jx1,1.0,1.0
/m/05k2s_,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/03ktjq,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/02ck1,/people/person/employment_history./business/employment_tenure/company,/m/02_gzx,1.0,1.0
/m/02qnk5c,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/03v1w7,/people/person/place_of_birth,/m/030qb3t,1.0,1.0
/m/0488g9,/people/person/profession,/m/02jknp,1.0,1.0
/m/01zg98,/people/person/places_lived./people/place_lived/location,/m/030qb3t,1.0,1.0
/m/02g87m,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/04qp06,/people/person/nationality,/m/03rk0,1.0,1.0
/m/041rx,/people/ethnicity/people,/m/02v60l,1.0,1.0
/m/04gmp_z,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/03n0pv,/people/person/sibling_s./people/sibling_relationship/sibling,/m/03n0q5,1.0,1.0
/m/0382m4,/people/person/profession,/m/03gjzk,1.0,1.0
/m/03d9wk,/people/person/nationality,/m/02jx1,1.0,1.0
/m/04z_x4v,/people/person/profession,/m/02pjxr,1.0,1.0
/m/033p3_,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/05j12n,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/03h4mp,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/04n_g,/people/person/places_lived./people/place_lived/location,/m/02_286,1.0,1.0
/m/01vw26l,/people/person/languages,/m/02h40lc,1.0,1.0
/m/044mvs,/people/person/places_lived./people/place_lived/location,/m/059rby,1.0,1.0
/m/01y0y6,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/02k6rq,/people/person/nationality,/m/02jx1,1.0,1.0
/m/02mqc4,/people/person/places_lived./people/place_lived/location,/m/02_286,1.0,1.0
/m/03vpf_,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/041rx,/people/ethnicity/people,/m/01xndd,1.0,1.0
/m/01ydzx,/people/person/profession,/m/039v1,1.0,1.0
/m/02xv8m,/people/person/languages,/m/02h40lc,1.0,1.0
/m/01wk7ql,/people/person/languages,/m/02h40lc,1.0,1.0
/m/03j24kf,/people/person/spouse_s./people/marriage/location_of_ceremony,/m/04jpl,1.0,1.0
/m/04ztj,/people/marriage_union_type/unions_of_this_type./people/marriage/location_of_ceremony,/m/029cr,1.0,1.0
/m/047c9l,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/01wk3c,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/02bh9,/people/person/spouse_s./people/marriage/spouse,/m/01yd8v,1.0,1.0
/m/027pdrh,/people/person/gender,/m/02zsn,1.0,1.0
/m/0342vg,/people/person/place_of_birth,/m/03h64,1.0,1.0
/m/03772,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/02mhfy,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/025ldg,/people/person/profession,/m/039v1,1.0,1.0
/m/03f47xl,/people/person/employment_history./business/employment_tenure/company,/m/01w3v,1.0,1.0
/m/02m501,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/02h3tp,/people/person/places_lived./people/place_lived/location,/m/030qb3t,1.0,1.0
/m/03j9ml,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/02mv9b,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/01trhmt,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/04954,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/027r8p,/people/person/gender,/m/02zsn,1.0,1.0
/m/02wyc0,/people/person/place_of_birth,/m/04vmp,1.0,1.0
/m/01w1kyf,/people/person/gender,/m/02zsn,1.0,1.0
/m/01wyzyl,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/038rzr,/people/person/places_lived./people/place_lived/location,/m/052p7,1.0,1.0
/m/044kwr,/people/person/profession,/m/025sppp,1.0,1.0
/m/01vsqvs,/people/person/place_of_birth,/m/01v8c,1.0,1.0
/m/029q_y,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/01vrnsk,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/02y7sr,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/02j8nx,/people/person/profession,/m/03gjzk,1.0,1.0
/m/03bkbh,/people/ethnicity/people,/m/03mstc,1.0,1.0
/m/01wmjkb,/people/person/places_lived./people/place_lived/location,/m/030qb3t,1.0,1.0
/m/03_wj_,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/01tspc6,/people/person/languages,/m/02h40lc,1.0,1.0
/m/025h4z,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/01x2tm8,/people/person/languages,/m/03k50,1.0,1.0
/m/02_n5d,/people/person/gender,/m/02zsn,1.0,1.0
/m/03_2y,/people/person/religion,/m/04pk9,1.0,1.0
/m/026rm_y,/people/person/places_lived./people/place_lived/location,/m/04jpl,1.0,1.0
/m/01vzx45,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/0428bc,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/01ts_3,/people/person/profession,/m/03gjzk,1.0,1.0
/m/033tf_,/people/ethnicity/people,/m/02qjj7,1.0,1.0
/m/041c4,/people/person/languages,/m/02h40lc,1.0,1.0
/m/033tln,/people/person/spouse_s./people/marriage/spouse,/m/01yd8v,1.0,1.0
/m/03359d,/people/person/places_lived./people/place_lived/location,/m/03_3d,1.0,1.0
/m/02vsw1,/people/ethnicity/languages_spoken,/m/02bv9,1.0,1.0
/m/0241wg,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/04p3w,/people/cause_of_death/people,/m/01v3bn,1.0,1.0
/m/034bgm,/people/person/place_of_birth,/m/02_286,1.0,1.0
/m/02665kn,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/02lf1j,/people/person/profession,/m/03gjzk,1.0,1.0
/m/04cf09,/people/person/places_lived./people/place_lived/location,/m/02_286,1.0,1.0
/m/03n0q5,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/01wlt3k,/people/person/places_lived./people/place_lived/location,/m/043yj,1.0,1.0
/m/031y07,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/0382m4,/people/person/places_lived./people/place_lived/location,/m/05fkf,1.0,1.0
/m/03061d,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/049gc,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/04rsd2,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/040dv,/people/person/nationality,/m/02jx1,1.0,1.0
/m/0443y3,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/024my5,/people/person/place_of_birth,/m/02_286,1.0,1.0
/m/02rbdlq,/people/ethnicity/people,/m/03s2dj,1.0,1.0
/m/03hfxx,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/03dn9v,/people/person/place_of_birth,/m/052p7,1.0,1.0
/m/01w58n3,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/05bht9,/people/person/profession,/m/02jknp,1.0,1.0
/m/01zlh5,/people/person/profession,/m/03gjzk,1.0,1.0
/m/03w4sh,/people/person/place_of_birth,/m/02s838,1.0,1.0
/m/01wttr1,/people/person/places_lived./people/place_lived/location,/m/04vmp,1.0,1.0
/m/03wh95l,/people/person/profession,/m/02jknp,1.0,1.0
/m/03flwk,/people/person/places_lived./people/place_lived/location,/m/01x73,1.0,1.0
/m/0415svh,/people/person/profession,/m/03gjzk,1.0,1.0
/m/02tk74,/people/person/gender,/m/02zsn,1.0,1.0
/m/051ysmf,/people/person/place_of_birth,/m/03s0w,1.0,1.0
/m/041rx,/people/ethnicity/people,/m/02p2zq,1.0,1.0
/m/027r0_f,/people/person/profession,/m/03jgz,1.0,1.0
/m/04ztj,/people/marriage_union_type/unions_of_this_type./people/marriage/location_of_ceremony,/m/050ks,1.0,1.0
/m/02x20c9,/people/person/profession,/m/03gjzk,1.0,1.0
/m/027j79k,/people/person/places_lived./people/place_lived/location,/m/01x73,1.0,1.0
/m/03hltjb,/people/person/place_of_birth,/m/04jpl,1.0,1.0
/m/02pt6k_,/people/person/gender,/m/02zsn,1.0,1.0
/m/04zwtdy,/people/person/nationality,/m/04hqz,1.0,1.0
/m/02w7gg,/people/ethnicity/people,/m/04yt7,1.0,1.0
/m/01vvy,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/03d0ns,/people/person/profession,/m/02jknp,1.0,1.0
/m/02g0rb,/people/person/place_of_birth,/m/02_286,1.0,1.0
/m/0456xp,/people/person/place_of_birth,/m/02_286,1.0,1.0
/m/0520r2x,/people/person/profession,/m/026sdt1,1.0,1.0
/m/03c6v3,/people/person/place_of_birth,/m/02hrh0_,1.0,1.0
/m/01vdrw,/people/person/gender,/m/02zsn,1.0,1.0
/m/02qnhk1,/people/person/nationality,/m/03rk0,1.0,1.0
/m/03kts,/people/person/profession,/m/025352,1.0,1.0
/m/04vmqg,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/01vv6_6,/people/person/spouse_s./people/marriage/location_of_ceremony,/m/03gh4,1.0,1.0
/m/04sry,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/044lyq,/people/person/place_of_birth,/m/04jpl,1.0,1.0
/m/0418ft,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/034qt_,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/02pbp9,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/02xbw2,/people/person/gender,/m/02zsn,1.0,1.0
/m/02y0js,/people/cause_of_death/people,/m/03bdm4,1.0,1.0
/m/01wmgrf,/people/person/place_of_birth,/m/043yj,1.0,1.0
/m/02pk6x,/people/person/places_lived./people/place_lived/location,/m/02_286,1.0,1.0
/m/01vs_v8,/people/person/profession,/m/02jknp,1.0,1.0
/m/02_340,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/02_p5w,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/01w02sy,/people/person/places_lived./people/place_lived/location,/m/03_3d,1.0,1.0
/m/01w7nww,/people/person/profession,/m/02dsz,1.0,1.0
/m/03f4w4,/people/person/sibling_s./people/sibling_relationship/sibling,/m/02tk74,1.0,1.0
/m/02zq43,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/0336mc,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/041rx,/people/ethnicity/people,/m/03f1zhf,1.0,1.0
/m/04205z,/people/person/gender,/m/02zsn,1.0,1.0
/m/026yqrr,/people/person/profession,/m/02dsz,1.0,1.0
/m/03xds,/people/person/places_lived./people/place_lived/location,/m/0393g,1.0,1.0
/m/02dztn,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/034bs,/people/person/languages,/m/02h40lc,1.0,1.0
/m/047g6,/people/person/religion,/m/03_gx,1.0,1.0
/m/01vlj1g,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/0473q,/people/person/profession,/m/04f2zj,1.0,1.0
/m/027dtv3,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/0378zn,/people/person/languages,/m/02h40lc,1.0,1.0
/m/01w58n3,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/05kh_,/people/person/place_of_birth,/m/02h98sm,1.0,1.0
/m/025mb_,/people/person/profession,/m/03gjzk,1.0,1.0
/m/059gkk,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/057xn_m,/people/person/profession,/m/025352,1.0,1.0
/m/02mpb,/people/deceased_person/place_of_death,/m/0281y0,1.0,1.0
/m/03mp9s,/people/person/gender,/m/02zsn,1.0,1.0
/m/01wbg84,/people/person/profession,/m/02krf9,1.0,1.0
/m/02f93t,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/04jspq,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/0320jz,/people/person/places_lived./people/place_lived/location,/m/03v0t,1.0,1.0
/m/04dyqk,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/01vs4f3,/people/person/nationality,/m/02jx1,1.0,1.0
/m/01w8n89,/people/person/profession,/m/039v1,1.0,1.0
/m/041rx,/people/ethnicity/people,/m/046_v,1.0,1.0
/m/05cj4r,/people/person/spouse_s./people/marriage/spouse,/m/0356dp,1.0,1.0
/m/04zqmj,/people/person/place_of_birth,/m/02frhbc,1.0,1.0
/m/04ztj,/people/marriage_union_type/unions_of_this_type./people/marriage/location_of_ceremony,/m/03_3d,1.0,1.0
/m/02n1p5,/people/person/spouse_s./people/marriage/spouse,/m/02n1gr,1.0,1.0
/m/025hzx,/people/person/places_lived./people/place_lived/location,/m/02_286,1.0,1.0
/m/03xnq9_,/people/person/place_of_birth,/m/030qb3t,1.0,1.0
/m/04qr6d,/people/person/profession,/m/02t8yb,1.0,1.0
/m/02ply6j,/people/person/languages,/m/02h40lc,1.0,1.0
/m/028pzq,/people/person/profession,/m/02jknp,1.0,1.0
/m/02cj_f,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/056wb,/people/person/profession,/m/03gjzk,1.0,1.0
/m/059j4x,/people/person/profession,/m/03gjzk,1.0,1.0
/m/0412f5y,/people/person/profession,/m/02tx6q,1.0,1.0
/m/02kxbx3,/people/person/profession,/m/02jknp,1.0,1.0
/m/023mdt,/people/person/spouse_s./people/marriage/spouse,/m/03x400,1.0,1.0
/m/02h761,/people/person/religion,/m/03_gx,1.0,1.0
/m/050llt,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/02r3cn,/people/person/spouse_s./people/marriage/spouse,/m/022q32,1.0,1.0
/m/04j_gs,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/02g3w,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/047hpm,/people/person/places_lived./people/place_lived/location,/m/030qb3t,1.0,1.0
/m/02x20c9,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/01vvpjj,/people/person/nationality,/m/03rt9,1.0,1.0
/m/032l1,/people/person/religion,/m/02rxj,1.0,1.0
/m/03m8lq,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/04w1j9,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/02ctzb,/people/ethnicity/people,/m/02b9g4,1.0,1.0
/m/029k55,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/04y8r,/people/person/profession,/m/03gjzk,1.0,1.0
/m/059gkk,/people/person/places_lived./people/place_lived/location,/m/05k7sb,1.0,1.0
/m/041rhq,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/01w3lzq,/people/person/gender,/m/02zsn,1.0,1.0
/m/02fz3w,/people/person/place_of_birth,/m/01z56h,1.0,1.0
/m/04v7k2,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/03mstc,/people/person/places_lived./people/place_lived/location,/m/05fjy,1.0,1.0
/m/04fkg4,/people/person/profession,/m/02jknp,1.0,1.0
/m/01wj92r,/people/person/religion,/m/04pk9,1.0,1.0
/m/01trf3,/people/person/profession,/m/03gjzk,1.0,1.0
/m/02_wxh,/people/person/religion,/m/03_gx,1.0,1.0
/m/01vvyc_,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/041rx,/people/ethnicity/people,/m/01y665,1.0,1.0
/m/03wd5tk,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/02tk74,/people/person/place_of_birth,/m/04jpl,1.0,1.0
/m/048z7l,/people/ethnicity/people,/m/05jjl,1.0,1.0
/m/02rxbmt,/people/person/profession,/m/03gjzk,1.0,1.0
/m/03f19q4,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/03z509,/people/person/gender,/m/02zsn,1.0,1.0
/m/03tf_h,/people/person/nationality,/m/02jx1,1.0,1.0
/m/02w7gg,/people/ethnicity/people,/m/022_q8,1.0,1.0
/m/04ztj,/people/marriage_union_type/unions_of_this_type./people/marriage/location_of_ceremony,/m/035bpp,1.0,1.0
/m/02238b,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/04r7jc,/people/person/profession,/m/025352,1.0,1.0
/m/01vlj1g,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/032xhg,/people/person/profession,/m/03gjzk,1.0,1.0
/m/040wdl,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/01wcp_g,/people/person/profession,/m/04f2zj,1.0,1.0
/m/0424m,/people/person/religion,/m/02rsw,1.0,1.0
/m/027jq2,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/044zvm,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/04g4n,/people/person/gender,/m/02zsn,1.0,1.0
/m/041rx,/people/ethnicity/people,/m/02cqbx,1.0,1.0
/m/03_80b,/people/person/place_of_birth,/m/04vmp,1.0,1.0
/m/04qr6d,/people/person/profession,/m/028kk_,1.0,1.0
/m/01x_d8,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/01vvpjj,/people/person/languages,/m/02h40lc,1.0,1.0
/m/01yzhn,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/03xx9l,/people/person/place_of_birth,/m/02dtg,1.0,1.0
/m/03zrp,/people/person/profession,/m/025352,1.0,1.0
/m/02wxvtv,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/02x0bdb,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/02cx72,/people/person/profession,/m/025352,1.0,1.0
/m/01vsy7t,/people/person/spouse_s./people/marriage/location_of_ceremony,/m/04jpl,1.0,1.0
/m/04k15,/people/person/profession,/m/025352,1.0,1.0
/m/03flwk,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/041rx,/people/ethnicity/people,/m/03xp8d5,1.0,1.0
/m/040696,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/02tkzn,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/03pp73,/people/person/place_of_birth,/m/02dtg,1.0,1.0
/m/03f22dp,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/033db3,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/04vt98,/people/person/nationality,/m/02jx1,1.0,1.0
/m/03m2fg,/people/person/spouse_s./people/marriage/location_of_ceremony,/m/02_286,1.0,1.0
/m/027cxsm,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/01wxyx1,/people/person/nationality,/m/03rt9,1.0,1.0
/m/041rx,/people/ethnicity/people,/m/04jvt,1.0,1.0
/m/03ftmg,/people/person/spouse_s./people/marriage/location_of_ceremony,/m/03h64,1.0,1.0
/m/02p5hf,/people/person/places_lived./people/place_lived/location,/m/05k7sb,1.0,1.0
/m/02_n5d,/people/person/places_lived./people/place_lived/location,/m/030qb3t,1.0,1.0
/m/01yk13,/people/person/languages,/m/02h40lc,1.0,1.0
/m/031zkw,/people/person/profession,/m/02jknp,1.0,1.0
/m/02vkvcz,/people/deceased_person/place_of_death,/m/04jpl,1.0,1.0
/m/02qdymm,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/01x209s,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/02js6_,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/044zvm,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/0521d_3,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/026_w57,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/02gvwz,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/01wttr1,/people/person/gender,/m/02zsn,1.0,1.0
/m/041c4,/people/person/employment_history./business/employment_tenure/company,/m/01w3v,1.0,1.0
/m/02lg9w,/people/person/place_of_birth,/m/02_286,1.0,1.0
/m/0343h,/people/person/employment_history./business/employment_tenure/company,/m/04kqk,1.0,1.0
/m/01wrcxr,/people/person/gender,/m/02zsn,1.0,1.0
/m/01xyt7,/people/person/employment_history./business/employment_tenure/company,/m/05g3b,1.0,1.0
/m/01wbg84,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/04mby,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/02238b,/people/person/spouse_s./people/marriage/spouse,/m/04bs3j,1.0,1.0
/m/0428bc,/people/person/place_of_birth,/m/02_286,1.0,1.0
/m/04cw0j,/people/person/languages,/m/02h40lc,1.0,1.0
/m/040wdl,/people/person/places_lived./people/place_lived/location,/m/055vr,1.0,1.0
/m/039crh,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/03kbb8,/people/person/places_lived./people/place_lived/location,/m/030qb3t,1.0,1.0
/m/03fghg,/people/person/nationality,/m/03_3d,1.0,1.0
/m/040dv,/people/person/gender,/m/02zsn,1.0,1.0
/m/03xmy1,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/03q91d,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/04yqlk,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/01w1kyf,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/02kz_,/people/person/employment_history./business/employment_tenure/company,/m/03y7ml,1.0,1.0
/m/04wg38,/people/person/profession,/m/02jknp,1.0,1.0
/m/02j4sk,/people/person/places_lived./people/place_lived/location,/m/04ykg,1.0,1.0
/m/02xgdv,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/05hdf,/people/person/nationality,/m/0345h,1.0,1.0
/m/034np8,/people/person/profession,/m/03gjzk,1.0,1.0
/m/02s2ft,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/04954,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/02fx3c,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/02fbpz,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/028hc2,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/025b3k,/people/person/places_lived./people/place_lived/location,/m/04rrx,1.0,1.0
/m/02kmx6,/people/person/profession,/m/03gjzk,1.0,1.0
/m/030dx5,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/04ztj,/people/marriage_union_type/unions_of_this_type./people/marriage/location_of_ceremony,/m/03kfl,1.0,1.0
/m/049468,/people/person/profession,/m/02hrh1q,1.0,1.0
/m/059gkk,/people/person/places_lived./people/place_lived/location,/m/05fjf,1.0,1.0
/m/035gjq,/people/person/nationality,/m/02jx1,1.0,1.0
/m/03dpqd,/people/person/nationality,/m/02jx1,1.0,1.0
/m/03hbzj,/people/person/place_of_birth,/m/02_286,1.0,1.0
/m/01yd8v,/people/person/spouse_s./people/marriage/spouse,/m/033tln,1.0,1.0
/m/05fyss,/people/person/place_of_birth,/m/02s838,1.0,1.0
/m/03cprft,/people/person/place_of_birth,/m/04vmp,1.0,1.0
/m/03xb2w,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/034ks,/people/person/profession,/m/04s2z,1.0,1.0
/m/02t_8z,/people/person/places_lived./people/place_lived/location,/m/04rrd,1.0,1.0
/m/0203v,/people/person/place_of_birth,/m/02_286,1.0,1.0
/m/04hw4b,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
/m/02v3yy,/people/person/places_lived./people/place_lived/location,/m/02_286,1.0,1.0
/m/04l19_,/people/person/profession,/m/03gjzk,1.0,1.0
/m/02w7gg,/people/ethnicity/people,/m/032_jg,1.0,1.0
/m/03l3ln,/people/person/places_lived./people/place_lived/location,/m/030qb3t,1.0,1.0
/m/01tw31,/people/deceased_person/place_of_death,/m/04jpl,1.0,1.0
/m/054c1,/people/person/profession,/m/01xr66,1.0,1.0
/m/0227vl,/people/person/profession,/m/03gkb0,1.0,1.0
/m/02knnd,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1.0,1.0
